0.01	2	3
0.02	2	3
0.03	2	3
0.04	2	3
0.06	2	3
0.07	2	3
0.13	2	3
0.19	2	3
0.28	2	3
0.39	2	3
0.54	2	3
0.69	2	3
0.87	2	3
1.08	2	3
1.3	2	3
1.48	2	3
1.69	2	3
1.9	2	3
2.08	2	3
2.3	2	3
2.48	2	3
2.7	2	3
2.88	2	3
3.08	2	3
3.25	2	3
3.46	2	3
3.67	2	3
3.85	2	3
3.99	2	3
4.23	2	3
4.43	2	3
4.6	2	3
4.79	2	3
4.95	2	3
5.12	2	3
5.27	2	3
5.36	2	3
5.43	2	3
5.48	2	3
5.52	2	3
5.57	2	3
5.62	2	3
5.68	2	3
5.73	2	3
5.8	2	3
5.85	2	3
5.9	2	3
5.97	2	3
6.04	2	3
6.1	2	3
6.17	2	3
6.27	2	3
6.35	2	3
6.45	2	3
6.52	2	3
6.62	2	3
6.69	2	3
6.78	2	3
6.85	2	3
6.94	2	3
7.01	2	3
7.11	2	3
7.2	2	3
7.28	2	3
7.37	2	3
7.45	2	3
7.54	2	3
7.61	2	3
7.7	2	3
7.79	2	3
7.87	2	3
7.96	2	3
8.04	2	3
8.14	2	3
8.21	2	3
8.3	2	3
8.37	2	3
8.46	2	3
8.55	2	3
8.65	2	3
8.74	2	3
8.82	2	3
8.92	2	3
9	2	3
9.06	2	3
9.14	2	3
9.22	2	3
9.3	2	3
9.43	2	3
9.56	2	3
9.71	2	3
9.83	2	3
9.92	2	3
10	2	3
10.09	2	3
10.17	2	3
10.26	2	3
10.37	2	3
10.46	2	3
10.56	2	3
10.67	2	3
10.75	2	3
10.85	2	3
10.93	2	3
11.03	2	3
11.13	2	3
11.22	2	3
11.33	2	3
11.42	2	3
11.52	2	3
11.61	2	3
11.72	2	3
11.8	2	3
11.91	2	3
12.01	2	3
12.1	2	3
12.2	2	3
12.29	2	3
12.4	2	3
12.49	2	3
12.6	2	3
12.71	2	3
12.8	2	3
12.9	2	3
12.99	2	3
13.08	2	3
13.19	2	3
13.3	2	3
13.39	2	3
13.5	2	3
13.61	2	3
13.91	2	3
14.02	2	3
14.12	2	3
14.23	2	3
14.32	2	3
14.43	2	3
14.52	2	3
14.64	2	3
14.75	2	3
14.84	2	3
14.95	2	3
15.05	2	3
15.16	2	3
15.25	2	3
15.36	2	3
15.45	2	3
15.57	2	3
15.68	2	3
15.78	2	3
15.89	2	3
16	2	3
16.1	2	3
16.19	2	3
16.31	2	3
16.4	2	3
16.52	2	3
16.63	2	3
16.73	2	3
16.84	2	3
16.94	2	3
17.06	2	3
17.16	2	3
17.27	2	3
17.39	2	3
17.49	2	3
17.61	2	3
17.71	2	3
17.84	2	3
17.94	2	3
18.06	2	3
18.16	2	3
18.28	2	3
18.39	2	3
18.51	2	3
18.64	2	3
18.75	2	3
18.88	2	3
18.98	2	3
19.11	2	3
19.22	2	3
19.35	2	3
19.49	2	3
19.6	2	3
19.71	2	3
19.84	2	3
19.98	2	3
20.09	2	3
20.24	2	3
20.35	2	3
20.5	2	3
20.62	2	3
20.76	2	3
20.9	2	3
21.02	2	3
21.17	2	3
21.3	2	3
21.44	2	3
21.59	2	3
21.71	2	3
21.86	2	3
21.99	2	3
22.11	2	3
22.27	2	3
22.42	2	3
22.54	2	3
22.69	2	3
22.82	2	3
22.97	2	3
23.1	2	3
23.25	2	3
23.37	2	3
23.52	2	3
23.67	2	3
23.8	2	3
23.95	2	3
24.08	2	3
24.22	2	3
24.37	2	3
24.5	2	3
24.62	2	3
24.78	2	3
24.92	2	3
25.04	2	3
25.19	2	3
25.32	2	3
25.47	2	3
25.6	2	3
25.74	2	3
25.89	2	3
26.02	2	3
26.18	2	3
26.3	2	3
26.45	2	3
26.57	2	3
26.73	2	3
26.88	2	3
27.01	2	3
27.13	2	3
27.28	2	3
27.44	2	3
27.57	2	3
27.72	2	3
27.85	2	3
28	2	3
28.15	2	3
28.28	2	3
28.44	2	3
28.56	2	3
28.72	2	3
28.83	2	3
28.96	2	3
29.07	2	3
29.21	2	3
29.35	2	3
29.46	2	3
29.56	2	3
29.62	2	3
29.66	2	3
29.65	2	3
29.64	2	3
29.63	2	3
29.62	2	3
29.61	2	3
29.6	2	3
29.59	2	3
29.58	2	3
29.57	2	3
29.56	2	3
29.55	2	3
29.54	2	3
29.53	2	3
29.52	2	3
29.51	4	3
29.5	4	3
29.49	4	3
29.48	4	3
29.49	2	3
29.52	2	3
29.58	4	3
29.66	4	3
29.7	4	3
29.68	4	3
29.66	6	3
29.6	8	3
29.54	8	3
29.51	8	3
29.47	8	3
29.43	8	3
29.38	8	3
29.34	8	3
29.29	8	3
29.24	10	3
29.19	10	3
29.15	8	3
29.1	8	3
29.06	8	3
29.02	8	3
28.98	8	3
28.97	8	3
28.98	6	3
29.01	6	3
29.06	6	3
29.1	6	3
29.15	6	3
29.19	6	3
29.26	6	3
29.32	6	3
29.37	6	3
29.44	6	3
29.5	6	3
29.56	6	3
29.62	6	3
29.68	6	3
29.74	6	3
29.8	6	3
29.87	6	3
29.92	6	3
29.98	6	3
30.03	6	3
30.1	6	3
30.15	6	3
30.21	6	3
30.27	6	3
30.33	6	3
30.4	6	3
30.46	6	3
30.52	6	3
30.59	6	3
30.66	6	3
30.73	6	3
30.81	6	3
30.88	6	3
30.96	6	3
31.05	6	3
31.12	6	3
31.21	6	3
31.28	6	3
31.38	6	3
31.46	6	3
31.56	6	3
31.65	6	3
31.75	6	3
31.84	6	3
31.94	6	3
32.04	6	3
32.12	6	3
32.23	6	3
32.31	6	3
32.41	6	3
32.5	8	3
32.6	8	3
32.7	6	3
32.79	6	3
32.9	8	3
32.99	8	3
33.09	8	3
33.17	10	3
33.26	10	3
33.34	10	3
33.42	10	3
33.5	12	3
33.56	12	3
33.64	12	3
33.7	10	3
33.78	10	3
33.85	12	3
33.92	12	3
33.98	14	3
34.03	16	3
34.05	18	3
34.07	20	3
34.09	22	3
34.1	22	3
34.08	24	3
34.04	26	3
34.01	26	3
33.98	28	3
33.96	28	3
33.95	26	3
33.94	26	3
33.91	28	3
33.84	30	3
33.78	32	3
33.68	36	3
33.6	38	3
33.5	40	3
33.42	40	3
33.36	40	3
33.29	38	3
33.23	38	3
33.17	36	3
33.14	34	3
33.14	32	3
33.16	30	3
33.22	30	3
33.3	28	3
33.37	28	3
33.47	28	3
33.55	28	3
33.66	28	3
33.75	28	3
33.84	30	3
33.93	32	3
33.99	30	3
34.05	30	3
34.11	28	3
34.19	26	3
34.25	24	3
34.33	22	3
34.43	20	3
34.53	18	3
34.64	18	3
34.94	18	3
35.06	18	3
