0	0	1.6309314016157208
0.01	4.840486146322059	0
0.01	-5.9443658346470345	4.859009657832838
0.01	6.513992975918899	0.16583368702516627
0.02	-5.92626895748491	1.4144564394408874
0.03	2.02000212100549	0
0.03	-6.508651217412586	0
0.04	3.420454869542613	0.9125439966131819
0.06	-4.776733050627638	0
0.07	-4.459373631666974	0
0.13	4.527376571906709	0
0.19	-2.660068678710288	0
0.28	0	0
0.39	4.753815479923059	0
0.54	8.346712721004055	0
0.69	4.407135035071863	0
0.87	6.811309170076547	0
1.08	1.2501601069843777	0
1.3	-2.49274143133078	0
1.48	9.990647131045929	0
1.69	3.054577897492692	0
1.9	3.7217062192364647	0
2.08	1.7476619825547186	0
2.3	4.185980895066944	0
2.48	2.1939958473115664	0
2.7	3.7845982471684967	0
2.88	3.831631759590629	0
3.08	3.9030313004862776	0
3.25	2.826243583450295	0
3.46	3.6384684004235988	0
3.67	2.616277252188184	0
3.85	2.925063799336972	0
3.99	3.9004775467709414	0
4.23	6.430633717958457	0
4.43	6.492188529955489	0
4.6	5.291351914009512	0
4.79	5.748031107469198	0
4.95	6.878995851043081	0
5.12	7.274406267880339	0
5.27	8.517319622969245	0
5.36	8.781206921681012	0
5.43	7.461391541528944	0
5.48	8.237605525345089	0
5.52	5.604497733556591	0
5.57	6.995970370720752	0
5.62	4.902413612125117	0
5.68	6.998929764669792	0
5.73	6.541504068607793	0
5.8	7.7486987437336525	0
5.85	6.616817071065996	0
5.9	6.819163236027793	0
5.97	7.288147674050193	0
6.04	7.37196634509099	0
6.1	6.958408193164194	0
6.17	7.141827661525912	0
6.27	7.733270711326035	0
6.35	7.029688507376227	0
6.45	7.10980476302946	0
6.52	5.404122351940744	0
6.62	5.505628769693322	0
6.69	5.483211537635674	0
6.78	4.622474081918722	0
6.85	6.697910139951314	0
6.94	6.483807053266551	0
7.01	5.905506544366846	0
7.11	6.767253481749268	0
7.2	6.262567066806819	0
7.28	5.7904902915061225	0
7.37	6.65828275496227	0
7.45	6.053654236249094	0
7.54	7.378205693251109	0
7.61	5.510835077406864	0
7.7	6.977890497112657	0
7.79	5.782371900392882	0
7.87	5.910032770802877	0
7.96	7.403070898524926	0
8.04	4.854525096441953	0
8.14	5.2569917108110245	0
8.21	6.372771714745873	0
8.3	5.288828494964199	0
8.37	4.992347063629826	0
8.46	4.933097019119204	0
8.55	5.838208233055725	0
8.65	5.605751485511127	0
8.74	4.9787018923072806	0
8.82	0.9908494652244538	0
8.92	4.364076377774019	0
9	2.5981572227001397	0
9.06	3.605612869595351	0
9.14	3.1413050689979616	0
9.22	2.8280405729888263	0
9.3	1.7251692081183785	0
9.43	1.397656192401618	0
9.56	2.2784338068948218	0
9.71	0	0
9.83	0	0
9.92	0	0
10	1.8051418091123332	0
10.09	3.0010788299572972	0
10.17	3.212537254991721	0
10.26	3.6524754302724256	0
10.37	2.3079738443733846	0
10.46	0	0
10.56	-0.16219583746743177	0
10.67	0	0
10.75	0.5482987355344173	0
10.85	0	0
10.93	-2.0141086954920246	0
11.03	-0.8865668966194831	0
11.13	-1.6417536624073075	0
11.22	-2.0316728050391184	0
11.33	-2.823373220133501	0
11.42	-3.818576231729975	0
11.52	-4.88396854681039	0
11.61	-3.919127330477934	0
11.72	-5.017462059477795	0
11.8	-5.773878014685526	0
11.91	-7.840690109538947	0
12.01	-7.741960889869167	0
12.1	-7.728581191000812	0
12.2	-8.06502951264195	0
12.29	-8.4132614892203	0
12.4	-8.466598961312387	0
12.49	-8.1984551094085	0
12.6	-6.952184741910898	0
12.71	-6.560709171083263	0
12.8	-4.916538598238121	0
12.9	-5.763056187504432	0
12.99	-5.0357345892978715	0
13.08	-6.597267700724008	0
13.19	-5.19608473202439	0
13.3	-3.579833634059187	0
13.39	-3.281717563810536	0
13.5	-3.4867068480336325	0
13.61	-3.7485499469979935	0
13.91	-2.676987455579328	0
14.02	-4.078957601108656	0
14.12	-3.5376780817281057	0
14.23	-3.0307018923456495	0
14.32	-2.662668196344727	0
14.43	-3.7555081203235323	0
14.52	-3.5607882068289016	0
14.64	-4.265502470227943	0
14.75	-3.0890437095544283	0
14.84	-4.891750594790635	0
14.95	-3.888690328230113	0
15.05	-3.1715219911853247	0
15.16	-3.6080177032576213	0
15.25	-3.3649365252628076	0
15.36	-4.7345366191448885	0
15.45	-4.860694634959668	0
15.57	-5.430832348870881	0
15.68	-4.514771722650289	0
15.78	-4.127200151938063	0
15.89	-3.628742564521491	0
16	-4.009232876327683	0
16.1	-2.9121248235686976	0
16.19	-5.120622993207233	0
16.31	-3.7572462109999236	0
16.4	-4.573306535485687	0
16.52	-5.3622990576665135	0
16.63	-4.963385169628065	0
16.73	-4.876926230004461	0
16.84	-5.030443711875393	0
16.94	-5.877813303085284	0
17.06	-5.164580823213016	0
17.16	-4.855441684873118	0
