0	-0.14823841934020704	1.0548001671066651
0.01	2.2621263907505917	0
0.01	-2.845671704182258	2.842295548090568
0.01	3.163805214258341	0.45990449448044485
0.02	-2.8357500067124	0.9570204058232216
0.03	0.9930091752455785	0
0.03	-3.1607699852723345	0
0.04	1.5803515681853662	0.742906087006514
0.06	-2.2298061847686768	0
0.07	-2.071245335615598	0
0.13	2.1048924097648034	0
0.19	-1.2501988731897795	0
0.28	-0.22652534338144156	0
0.39	2.2182258505087633	0
0.54	4.260548307345464	0
0.69	2.0455213005726156	0
0.87	3.3342647552490234	0
1.08	0.7110595932373635	0
1.3	-1.1810717445153458	0
1.48	5.332810878753662	0
1.69	1.4182780568416302	0
1.9	1.7181170445222123	0
2.08	0.8897077120267428	0
2.3	1.9378126584566557	0
2.48	1.0609597426194413	0
2.7	1.7473593124976525	0
2.88	1.7693352699279785	0
3.08	1.8028705165936398	0
3.25	1.3201349973678589	0
3.46	1.679668609912579	0
3.67	1.2319811032368588	0
3.85	1.3623220186967118	0
3.99	1.8016674426885753	0
4.23	3.1165506748052745	0
4.43	3.1514218678841224	0
4.6	2.4950698476571302	0
4.79	2.7386499138978815	0
4.95	3.373486285026257	0
5.12	3.605640347187336	0
5.27	4.36806321144104	0
5.36	4.536111859174875	0
5.43	3.717204148952778	0
5.48	4.19225967847384	0
5.52	2.661279944273142	0
5.57	3.4416273924020624	0
5.62	2.2936691687657285	0
5.68	3.4433572108928976	0
5.73	3.179452602679913	0
5.8	3.8908177614212036	0
5.85	3.2224195278607883	0
5.9	3.338808004672711	0
5.97	3.613800452305721	0
6.04	3.663707696474516	0
6.1	3.419696826201219	0
6.17	3.527227410903344	0
6.27	3.8814279666313762	0
6.35	3.461353389116434	0
6.45	3.5083739574138937	0
6.52	2.554513582816491	0
6.62	2.6084173184174757	0
6.69	2.5964806630061226	0
6.78	2.1522476352178135	0
6.85	3.26889849626101	0
6.94	3.1466661049769478	0
7.01	2.8243811543171224	0
7.11	3.3088186383247375	0
7.2	3.0220011564401483	0
7.28	2.761678328880897	0
7.37	3.2461581092614398	0
7.45	2.9058344776813803	0
7.54	3.667431840529809	0
7.61	2.6111921668052673	0
7.7	3.4310656785964966	0
7.79	2.7572702215268063	0
7.87	2.826858277504261	0
7.96	3.682285914054284	0
8.04	2.269264367910532	0
8.14	2.477050767495082	0
8.21	3.083889621954698	0
8.3	2.493745042727544	0
8.37	2.339735283301427	0
8.46	2.309351632228265	0
8.55	2.787635509784405	0
8.65	2.661952559764569	0
8.74	2.332726258497972	0
8.82	0.6233709592085619	0
8.92	2.0243984919327955	0
9	1.224469061081226	0
9.06	1.664572312281682	0
9.14	1.4561657034433806	0
9.22	1.320898188994481	0
9.3	0.8813462349084707	0
9.43	0.7626267121388363	0
9.56	1.0944720873465905	0
9.71	-0.044971154286311224	0
9.83	0.30277353066664475	0
9.92	-0.26275476584067714	0
10	0.9111944757975066	0
10.09	1.3950730287111723	0
10.17	1.487532280958616	0
10.26	1.6861182909745438	0
10.37	1.1062779334875255	0
10.46	0.23785623220297009	0
10.56	-0.37052695567791283	0
10.67	0.26352497247549206	0
10.75	0.48290862486912656	0
10.85	-0.1301154035788316	0
10.93	-0.9907339398677533	0
11.03	-0.5892055997481713	0
11.13	-0.8505680927863488	0
11.22	-0.9975199286754315	0
11.33	-1.3189162428562458	0
11.42	-1.7632260230871348	0
11.52	-2.284258947922633	0
11.61	-1.8104595175156228	0
11.72	-2.3526542461835422	0
11.8	-2.752660742172828	0
11.91	-3.946962173168476	0
12.01	-3.8867160448661218	0
12.1	-3.8785753341821527	0
12.2	-4.08500061585353	0
12.29	-4.302380451789269	0
12.4	-4.336006274590126	0
12.49	-4.1678457993727465	0
12.6	-3.4160677974040694	0
12.71	-3.1903910636901855	0
12.8	-2.300884104692019	0
12.9	-2.7467916562007026	0
12.99	-2.3620683871782746	0
13.08	-3.2112479209899902	0
13.19	-2.445217279287485	0
13.3	-1.652759244808784	0
13.39	-1.5182078801668608	0
13.5	-1.6103192705374498	0
13.61	-1.7305781749578624	0
13.91	-1.2572611295259917	0
14.02	-1.8863905851657574	0
14.12	-1.633502428348248	0
14.23	-1.4079061609048111	0
14.32	-1.2512831046031072	0
14.43	-1.733813125353593	0
14.52	-1.6440499058136575	0
14.64	-1.9763182447506833	0
14.75	-1.4332949198209324	0
14.84	-2.2882275856458225	0
14.95	-1.7961179522367625	0
15.05	-1.4694442886572618	0
15.16	-1.6656757318056548	0
15.25	-1.555383916084583	0
15.36	-2.2084997479732222	0
15.45	-2.272403584076808	0
15.57	-2.5686612037511973	0
15.68	-2.098642037465022	0
15.78	-1.9095128774642944	0
15.89	-1.6751950979232788	0
16	-1.8531384147130527	0
16.1	-1.3567731472162101	0
16.19	-2.4059674831537103	0
16.31	-1.7346215018859277	0
16.4	-2.127720071719243	0
16.52	-2.532413212152628	0
16.63	-2.3248669734367957	0
16.73	-2.280669533289396	0
16.84	-2.35934119958144	0
16.94	-2.8092409097231354	0
17.06	-2.4288054612966685	0
17.16	-2.2697306596315827	0
17.27	-2.1212353156163144	0
17.39	-1.8274269654200628	0
17.49	-1.5832002804829526	0
17.61	-1.7530051561502311	0
17.71	-1.580492280996763	0
17.84	-1.5015658048483043	0
17.94	-1.2904053926467896	0
18.06	-1.321578438465412	0
18.16	-1.5191107529860277	0
18.28	-1.8384760159712572	0
18.39	-1.418201717046591	0
18.51	-2.3924388335301328	0
18.64	-1.894112045948322	0
18.75	-1.8999058237442605	0
18.88	-2.1055708023218007	0
18.98	-1.935406097998986	0
19.11	-2.0274679706646848	0
19.22	-2.2840938889063325	0
19.35	-2.73014627970182	0
19.49	-2.2972047328948975	0
19.6	-2.6298677692046533	0
19.71	-2.4071926337022047	0
19.84	-1.925687835766719	0
19.98	-1.9958445200553308	0
20.09	-2.0442703595528235	0
20.24	-3.1542055881940403	0
20.35	-1.9966425803991465	0
20.5	-2.1878419931118307	0
20.62	-1.8756064543357263	0
20.76	-2.1197244066458483	0
20.9	-3.473243621679453	0
21.02	-2.3854675659766564	0
21.17	-2.3055540369107175	0
21.3	-2.9546857567933893	0
21.44	-2.6081808713766246	0
21.59	-2.8207876132084775	0
21.71	-3.0314185986152062	0
21.86	-2.4904510837334852	0
21.99	-3.0421381501051097	0
22.11	-2.5896529967968283	0
22.27	-2.9433920062505283	0
22.42	-2.9223556472704963	0
22.54	-3.8962131280165453	0
22.69	-3.7476121462308445	0
22.82	-4.001597532859216	0
22.97	-4.057960235155546	0
23.1	-3.5822931619790888	0
23.25	-4.545201659202576	0
23.37	-4.13598528275123	0
23.52	-4.385265662119939	0
23.67	-5.082886356573839	0
23.8	-5.092531580191393	0
23.95	-4.909892128064082	0
24.08	-4.83091964171483	0
24.22	-5.015477492259099	0
24.37	-5.202302015744723	0
24.5	-5.725261798271767	0
24.62	-4.56612907923185	0
24.78	-4.546158176202041	0
24.92	-6.062035010411189	0
25.04	-5.547182926764855	0
25.19	-6.025428634423476	0
25.32	-5.863753740604108	0
25.47	-5.75639729316418	0
25.6	-5.761613570726835	0
25.74	-5.5656860424922066	0
25.89	-5.3931766748428345	0
26.02	-5.699310394433829	0
26.18	-5.907940864562988	0
26.3	-5.950067226703351	0
26.45	-6.261141575299777	0
26.57	-5.780929602109469	0
26.73	-6.1317278788639955	0
26.88	-5.994797394825862	0
27.01	-6.48686225597675	0
27.13	-6.277737021446228	0
27.28	-5.63339325097891	0
27.44	-6.560172392771794	0
27.57	-6.5358096819657545	0
27.72	-6.535030190761273	0
27.85	-6.271430529080905	0
28	-7.018373746138353	0
28.15	-6.037397476343009	0
28.28	-6.872999668121338	0
28.44	-6.8448661840879	0
28.56	-6.88722156561338	0
28.72	-7.178349770032443	0
28.83	-7.153363961439867	0
28.96	-6.246274709701538	0
29.07	-6.1751738878396845	0
29.21	-6.512757127101605	0
29.35	-6.794679577534016	0
29.46	-6.170756908563468	0
29.56	-6.274536939767692	0
29.62	-6.209195439632123	0
29.66	-6.187796363463769	0
29.66	-6.617081027764541	0.09619348180981784
29.65	-5.870670126034663	2.0054516726388383
29.64	-5.6296633298580465	0.9540743216012533
29.63	-5.032223967405466	1.6148351820615623
29.62	-5.380047880686247	3.246927330127129
29.61	-4.567099213600159	2.5422754511237144
29.6	-4.93622151704935	1.7079020119630373
29.59	-5.5832586380151605	1.8745545097268546
29.58	-6.326755010164701	2.7270885184407234
29.57	-5.614348329030551	0.9324403744764053
29.56	-6.9880664348602295	1.4746983349323273
29.55	-6.426422595977783	1.1063258450191755
29.54	-6.533276438713074	1.3754091884654303
