0.00013233491517894436	0	0	0	0	0
0.00023308020581680466	0	0	0	0	0
0.0003304104006929265	0	-0.15109295366723088	0.15109295366723088	0.02624776366013102	0.008731075960662565
0.000017075473351724213	-0.01	0.6571601326569915	-0.6571601326569915	-0.4005423097334802	0.3238190259391442
-0.000323580212352681	0	-0.40713951604142784	0.40713951604142784	0.5038674769883975	-0.3753475165918469
0.0022044435550014896	0	-0.06587819251725449	0.06587819251725449	-0.560197632301785	-0.24839984701331702
0.00044908493782713776	-0.01	-0.13708666754602453	0.13708666754602453	0.5021106964489445	-0.1854800111113116
0.0009195142170028703	-0.009999999999999998	0.18279696430610493	-0.18279696430610493	-0.17582668690206482	-0.11303258713842369
0.0005118373010191135	0	0.14520868140161036	-0.14520868140161036	0.5596602009568363	0.10197736937515436
0.001432205291621358	-0.010000000000000002	-0.10641624687174335	0.10641624687174335	-0.27982418219428506	-0.5071562163354829
0.00018100001261700527	-0.019999999999999997	0.4168379032351076	-0.4168379032351076	0.3948195481725037	0.043215908961347305
0.0005306203215695859	-0.010000000000000009	0.9705982324983924	-0.9705982324983924	0.3667440484954044	0.11451656948532908
0.0005079953193671827	-0.06	1.6244824852898716	-1.6244824852898716	-0.3727017513234168	-0.16800551002342254
0.0016366840795853932	-0.06	1.7567567201860248	-1.7567567201860248	0.22136585574578493	-0.2501859267124906
0.002954483702978905	-0.09000000000000002	2.647208160714805	-2.647208160714805	0.040109599809348584	-0.2856310053095221
0.0038526535786331806	-0.10999999999999999	3.1412025149971243	-3.1412025149971243	-0.39276908191610127	-0.7850576137736439
0.0050876371583399305	-0.15000000000000002	4.172834842716157	-4.172834842716157	-0.7543919149402528	-0.6027641237439587
0.0063443919652854674	-0.1499999999999999	5.008244341111183	-5.008244341111183	-0.3621892347352579	-0.5655363995138556
0.008536882688531477	-0.18000000000000005	5.407297435200214	-5.407297435200214	-0.5903799680650234	-0.7442458570443093
0.010826276721672912	-0.21000000000000008	5.113244930765032	-5.113244930765032	-0.1259034212226048	-0.45184820714406665
0.014764734551135916	-0.21999999999999997	5.012268189799785	-5.012268189799785	0.20912589431051162	-0.46548649106994266
0.015468244036128453	-0.17999999999999994	5.158161346334219	-5.158161346334219	-0.9442515659078955	0.5141322658931836
0.016828305454509973	-0.20999999999999996	5.191996980440616	-5.191996980440616	-0.25112671469394116	0.5060421176137402
0.020603692517852323	-0.20999999999999996	5.1740591726899146	-5.1740591726899146	-0.30421755929253996	0.713123281288892
0.02189032940304969	-0.18000000000000016	5.619085497924686	-5.619085497924686	-0.15753566353321075	1.0363893129877746
