# dys	dss	acs	a1s	a2s	a3s
0.09985907321288323	-0.04999999999999982	1.6811197337910533	-0.058182574808597565	-0.03498202562332153	0.17142650485038757
0.10349956404024852	-0.05000000000000071	1.7149954076468943	-0.06028403341770172	-0.036925915628671646	0.17488086223602295
0.12968650931861703	-0.0699999999999994	1.671946977906674	-0.06524917483329773	-0.02139926329255104	0.17049114406108856
0.13589258995261844	-0.07000000000000028	1.6602832819893956	-0.06615027785301208	-0.02716018259525299	0.16930177807807922
0.1168261168850222	-0.05999999999999961	1.7740923242598772	-0.06174452602863312	-0.012394829653203487	0.18090707063674927
0.11964698501196835	-0.07000000000000028	2.2252220809362826	-0.06368605047464371	-0.005055949557572603	0.22690950334072113
0.1707069179260543	-0.09999999999999964	2.2391502146542073	-0.07008133828639984	-0.005331423133611679	0.22832977771759033
0.12406526363156445	-0.08000000000000007	2.805727866849303	-0.06249665841460228	-0.015947386622428894	0.28610461950302124
0.1514534684292812	-0.10000000000000053	2.2996946997269987	-0.06334564089775085	-0.0035494626499712467	0.2345035970211029
0.12591880621766904	-0.0699999999999994	2.118412396033853	-0.046123161911964417	-0.0013986893463879824	0.216017946600914
0.15455095921788597	-0.10000000000000053	2.179999814288318	-0.04709642380475998	-0.0014440575614571571	0.22229811549186707
0.12907947625581073	-0.07000000000000028	2.265214045715332	-0.046880900859832764	0.013281360268592834	0.230987548828125
0.15352130820110688	-0.08999999999999986	2.0817633119419217	-0.038860026746988297	0.002046857960522175	0.2122807800769806
0.12513931087823948	-0.0699999999999994	1.9015633966580032	-0.05902177840471268	0.009651554748415947	0.19390550255775452
0.1524259166126285	-0.09000000000000075	2.114334917461872	-0.056814804673194885	0.008003216236829758	0.21560215950012207
0.12718751385546057	-0.0699999999999994	2.113103475970775	-0.05099577084183693	0.009810557588934898	0.21547658741474152
0.15401820446322745	-0.10000000000000053	2.377162554810941	-0.059742558747529984	-0.00048669613897800446	0.24240311980247498
0.15629521877735897	-0.08999999999999986	2.670742473298311	-0.05456390976905823	-0.01685449853539467	0.27233994007110596
0.13238101894557985	-0.08000000000000007	2.0278876371085643	-0.04986363649368286	-0.0050418199971318245	0.20678699016571045
0.15925525200918855	-0.08999999999999986	1.965611798198521	-0.0586111880838871	-0.0023452728055417538	0.20043662190437317
0.13221709440585983	-0.08000000000000007	2.494662268292904	-0.05246645584702492	-0.01876094378530979	0.25438475608825684
0.16058457757617361	-0.08999999999999986	2.177591876363754	-0.06621751934289932	0.003341042436659336	0.22205257415771484
0.13364118884783238	-0.07000000000000028	2.127003844898939	-0.047146525233983994	-0.0005868698935955763	0.2168940305709839
0.15895216236413034	-0.08999999999999986	2.2657420151121914	-0.061949796974658966	-0.008680138736963272	0.23104138672351837
0.1598913133757378	-0.08999999999999986	2.2190926382705567	-0.04978404566645622	0.009863623417913914	0.2262844741344452
0.13210951892642697	-0.08000000000000007	2.4869594388306138	-0.05104049667716026	-0.017260819673538208	0.25359928607940674
0.1565564735128646	-0.08999999999999986	2.1848739961959422	-0.06648571789264679	-0.003430039156228304	0.22279514372348785
0.13059065560992167	-0.07999999999999918	2.3460224433988333	-0.04097282886505127	0.002741436939686537	0.23922771215438843
0.15576502534304382	-0.10000000000000142	2.444577217914164	-0.04472452774643898	-0.014334127306938171	0.2492775022983551
0.12826582997104197	-0.07000000000000028	2.3171759958818554	-0.055681340396404266	-0.0175467636436224	0.2362861931324005
0.151327963703352	-0.08999999999999986	2.2264923931330443	-0.04502595216035843	-0.0017717431765049696	0.22703903913497925
0.1232089286640985	-0.06999999999999851	2.1720035548374055	-0.04224522039294243	0.013353466987609863	0.22148272395133972
0.14579294915483842	-0.09000000000000163	2.2265734955452383	-0.04169662669301033	0.01598496176302433	0.22704730927944183
0.12253103238936092	-0.08999999999999986	3.0135429342895743	-0.05033230781555176	-0.0025129246059805155	0.30729585886001587
0.14701811433724288	-0.09999999999999964	2.1410034364178774	-0.04806303232908249	-0.006997380405664444	0.21832159161567688
0.1455163264931798	-0.08999999999999986	2.4686346775889394	-0.04211866855621338	-0.022342730313539505	0.25173068046569824
0.12016949448388914	-0.08000000000000007	2.3371792117297647	-0.011255308985710144	-0.0022862849291414022	0.23832595348358154
0.14451655755374304	-0.09999999999999964	2.3863152908205985	-0.036551639437675476	0.008736908435821533	0.24333643913269043
0.13834718918587896	-0.08000000000000007	2.3263399839378893	-0.022108469158411026	-0.0024991435930132866	0.2372206598520279
0.10919935690253624	-0.0600000000000005	1.583207056571543	-0.03005477786064148	0.010645933449268341	0.16144219040870667
0.12381510795330541	-0.08000000000000007	1.8514239857435226	-0.026291880756616592	0.01212303712964058	0.18879270553588867
0.09824885611578793	-0.08000000000000007	2.5760671705648304	-0.023849550634622574	-0.013506969437003136	0.26268574595451355
0.09451103509309178	-0.08000000000000007	2.089498582369089	-0.01591319590806961	0.009158799424767494	0.21306955814361572
0.11075322493888962	-0.129999999999999	4.006272407640517	-0.013769648969173431	-0.04166252911090851	0.40852609276771545
0.09144428015542871	-0.13000000000000078	3.798422853408754	-0.019761301577091217	-0.04185117408633232	0.3873313367366791
0.10740472469842643	-0.15000000000000036	3.347469768473506	0.0008119791746139526	-0.04013347625732422	0.3413469195365906
0.10352005460799774	-0.11999999999999922	2.8706776011437176	-0.005466744303703308	-0.02540431171655655	0.29272764921188354
0.08252917574145613	-0.08999999999999986	2.470877195818722	0.004744183272123337	0.006564606912434101	0.25195935368537903
0.09424807280947789	-0.08000000000000007	2.099446122018248	-0.0164521224796772	0.02124510332942009	0.21408392488956451
0.0897299026737528	-0.08999999999999986	2.358632480255514	-0.02518881857395172	0.04466218128800392	0.24051357805728912
0.07245806181026637	-0.08000000000000007	2.3976928632728756	-0.026858221739530563	0.04011768102645874	0.24449662864208221
0.07117057115146963	-0.08999999999999986	2.6811151064917444	-0.03044380247592926	0.02526647225022316	0.27339765429496765
0.08411548717594997	-0.10999999999999943	2.665080794274807	-0.019974462687969208	0.014359589666128159	0.2717626094818115
0.06891490117823196	-0.09000000000000163	2.5152277941986916	-0.004294626414775848	-0.024843964725732803	0.2564818561077118
0.08058769446961378	-0.09999999999999964	2.522163730941713	0.006690070033073425	-0.012657150626182556	0.2571891248226166
0.0775636282146479	-0.10999999999999943	2.507112876804173	-0.004758089780807495	-0.009653223678469658	0.25565436482429504
0.06142559875343068	-0.08000000000000007	2.466591189062595	-0.008719183504581451	-0.01941424049437046	0.2515223026275635
0.06930422196046493	-0.09999999999999964	2.4186333599708973	0.002349305897951126	-0.01778772473335266	0.24663196504116058
0.05370065480201447	-0.08000000000000007	2.4883283890962598	0.017888251692056656	-0.014015036635100842	0.2537388801574707
0.059193834441884974	-0.09999999999999964	2.4939687330707905	0.010638434439897537	-0.007278060540556908	0.25431403517723083
0.05344623025530382	-0.10000000000000142	2.6151234619289636	0.015357479453086853	-0.0176701620221138	0.2666683793067932
0.03976023870609424	-0.08999999999999986	2.6093404946133494	0.018010776489973068	-0.011089186184108257	0.2660786807537079
0.0422805785096898	-0.10999999999999943	2.7371982282415033	0.02381376549601555	-0.003914265427738428	0.27911654114723206
0.030840011650070664	-0.08999999999999986	2.625460147026181	0.031836025416851044	-0.0037694047205150127	0.2677224278450012
0.03141887018182388	-0.09999999999999964	2.6785987397566435	0.04124356433749199	0.004680870100855827	0.2731410562992096
0.021328973230538395	-0.08999999999999986	2.562924488136172	0.03268885239958763	0.0033888272009789944	0.2613455653190613
0.019530925932031096	-0.11000000000000121	2.5824548257753253	0.04247847944498062	0.0006867195479571819	0.263337105512619
0.010786576246573532	-0.08000000000000007	2.413802871074527	0.049700818955898285	-0.01630481146275997	0.24613939225673676
0.005708330598736211	-0.10999999999999943	2.6536466693297025	0.0712645947933197	0.008527671918272972	0.2705966532230377
-0.002598886979285453	-0.09999999999999964	2.5806822631448507	0.07017681747674942	-0.009546911343932152	0.26315635442733765
-0.008402840226153785	-0.08999999999999986	2.5766505234107373	0.0700298324227333	-0.00622795894742012	0.2627452313899994
-0.017278671052736172	-0.09999999999999964	2.563110950618982	0.07375695556402206	-0.01763172261416912	0.26136457920074463
-0.020184916545076703	-0.08999999999999986	2.621319978481531	0.07768186926841736	-0.006039031781256199	0.26730024814605713
-0.030951002223901014	-0.11000000000000121	2.7327356958746907	0.07828900218009949	-0.00044392049312591553	0.27866148948669434
-0.03078537013652749	-0.08999999999999986	2.707891761997342	0.07525277137756348	-0.00807575136423111	0.2761281132698059
-0.041708550166731584	-0.10999999999999943	2.7049793816819787	0.06167900189757347	-0.005335079040378332	0.2758311331272125
-0.04600473915434122	-0.11000000000000121	2.6081311188235876	0.05760428309440613	0.002834759186953306	0.2659553587436676
-0.04113993691817086	-0.08999999999999986	2.7302134839206933	0.04154374077916145	0.0012305425480008125	0.2784042954444885
-0.05204604147547798	-0.09999999999999964	2.7159619634673	0.04959484934806824	-0.0008360915817320347	0.27695104479789734
-0.04527049381886172	-0.08999999999999986	2.7706594760775562	0.04264845699071884	0.005248497240245342	0.2825286388397217
-0.04610889953983133	-0.08999999999999986	2.646848387491703	0.057980865240097046	-0.010772988200187683	0.26990342140197754
-0.05593071156590668	-0.10999999999999943	2.7071839059889315	0.04414975643157959	-0.006638162769377232	0.2760559320449829
-0.05597340024814912	-0.11000000000000121	2.672920694120228	0.029841486364603043	-0.02673953026533127	0.27256205677986145
-0.04627794672160235	-0.08999999999999986	2.9082579747363924	0.027412086725234985	0.0024588722735643387	0.29655978083610535
-0.05530745680380278	-0.10999999999999943	2.8720582418471574	0.02907520905137062	0.0024660006165504456	0.292868435382843
-0.05530574925705878	-0.10999999999999943	2.836287840285897	0.031246550381183624	-0.0002622921019792557	0.2892208695411682
-0.14808703894232167	-0.3000000000000007	2.8526453931078315	0.02270054817199707	0.011162664741277695	0.29088887572288513
-0.055578956823865155	-0.10999999999999943	2.7325831356614825	0.034059830009937286	0.00457948911935091	0.27864593267440796
-0.046061088215083146	-0.09999999999999964	2.700181333750486	0.029493793845176697	0.0019067204557359219	0.27534186840057373
-0.05463126807626395	-0.11000000000000121	2.771311217984557	0.025420527905225754	-0.005964881740510464	0.28259509801864624
-0.04470871075955074	-0.08999999999999986	2.7549779228210447	0.022592611610889435	-0.014794575981795788	0.2809295654296875
-0.0521758150698588	-0.10999999999999943	2.77692876560539	0.03130495920777321	-0.017847947776317596	0.28316792845726013
-0.042140559631661745	-0.08999999999999986	2.8932258252993224	0.02968423441052437	-0.009958450682461262	0.2950269281864166
-0.04945227713824352	-0.120000000000001	2.805243298202753	0.035683523863554	-0.0005011167377233505	0.28605520725250244
-0.04888707898453504	-0.10999999999999943	2.7444840013355014	0.025878936052322388	-0.011180682107806206	0.2798594832420349
-0.040969182188746345	-0.08999999999999986	2.7740812672197817	0.041315220296382904	0.008412497118115425	0.2828775644302368
-0.049834767731681495	-0.10999999999999943	2.8048294567048546	0.032429907470941544	-0.005961743649095297	0.28601300716400146
-0.04208421057137457	-0.10000000000000142	2.8668916528642177	0.026531632989645004	0.006112978793680668	0.29234158992767334
-0.05149962634186522	-0.10999999999999943	2.8027932747021316	0.030074700713157654	-0.007555586751550436	0.2858053743839264
-0.04352367293859061	-0.08999999999999986	2.875626163461804	0.02808332070708275	0.004582092631608248	0.293232262134552
-0.05254976792684829	-0.10999999999999943	2.7885943612188098	0.03987568989396095	-0.017038565129041672	0.284357488155365
-0.04399495599091097	-0.08999999999999986	2.8229391138911244	0.04102950915694237	-0.010312974452972412	0.2878596782684326
-0.0526522207646849	-0.120000000000001	2.804614644910395	0.04637860506772995	-0.00186218973249197	0.2859911024570465
-0.05255659811564328	-0.10999999999999943	2.9204797429278493	0.03789214789867401	0.014163514599204063	0.297806054353714
-0.04379858805305048	-0.09999999999999964	2.754214537233114	0.034477315843105316	0.004137626849114895	0.28085172176361084
-0.05242255565326559	-0.11000000000000121	2.8294635472238063	0.03024657815694809	-0.010957974940538406	0.2885249853134155
-0.05163708389909516	-0.10999999999999943	2.9216259903535247	0.03345944359898567	0.00571530032902956	0.29792293906211853
-0.04248889927930577	-0.10000000000000142	2.8398531315520406	0.024497292935848236	-0.00896245427429676	0.2895844280719757
-0.042020177547328785	-0.08999999999999986	2.7986680114656686	0.043441079556941986	-0.015083679929375648	0.28538471460342407
-0.05009687624124126	-0.11999999999999744	2.9059619727537034	0.03131955489516258	0.0009946669451892376	0.2963256537914276
-0.0418793048961561	-0.08999999999999986	2.745531172300875	0.03841716796159744	-0.018163809552788734	0.27996626496315
-0.05118202254516291	-0.120000000000001	2.8581039507746695	0.04572412744164467	0.00393476290628314	0.2914454936981201
-0.05303129626327063	-0.10999999999999943	2.8363448311701416	0.04197676479816437	0.0006401124410331249	0.2892266809940338
-0.045714456115092617	-0.10000000000000142	2.7648911218091845	0.04117875546216965	-0.007801633328199387	0.28194043040275574
-0.05641053235513027	-0.10999999999999943	2.9606603621467946	0.04259921610355377	-0.009310922585427761	0.3019033372402191
-0.04780534777455614	-0.10000000000000142	2.953177020654082	0.050722405314445496	-0.007178777828812599	0.3011402487754822
-0.05746921167656183	-0.11999999999999744	2.952138617517054	0.043853431940078735	-0.01016928069293499	0.3010343611240387
-0.047241003394447034	-0.10000000000000142	2.8719164952889082	0.040981248021125793	-0.01229102909564972	0.292853981256485
-0.05547735775962792	-0.10999999999999943	2.901848692215979	0.038300082087516785	-0.007928612641990185	0.2959062159061432
-0.053803961412995704	-0.120000000000001	2.9607889569625256	0.032995209097862244	0.0031710322946310043	0.3019164502620697
-0.04401117769066332	-0.09999999999999787	2.9918282383486625	0.028585560619831085	0.002233728766441345	0.3050815761089325
-0.0517728339086716	-0.120000000000001	2.8542154189035296	0.03165148198604584	-0.02132391184568405	0.29104897379875183
-0.04249572946855551	-0.10000000000000142	3.1137256022676825	0.028536666184663773	0.003210084978491068	0.317511647939682
-0.05032824889940457	-0.129999999999999	3.140089877580106	0.027111604809761047	-0.003582392120733857	0.3202000558376312
-0.0412398284347546	-0.10000000000000142	3.059250792497396	0.02329898625612259	-0.009000582620501518	0.3119567632675171
-0.04805806477406804	-0.11999999999999744	3.0820950769901274	0.023861832916736603	-0.00016513746231794357	0.3142862319946289
-0.0386588707019655	-0.10000000000000142	3.17691651019603	0.027428388595581055	0.00845978781580925	0.32395532727241516
-0.04511425324153606	-0.120000000000001	2.997051233693957	0.033194705843925476	-0.001828064676374197	0.305614173412323
-0.036784837549021177	-0.10999999999999943	3.156337540286779	0.025606419891119003	0.01048623863607645	0.32185685634613037
-0.043854937113337655	-0.120000000000001	3.114134475329518	0.04319681227207184	-0.008899888955056667	0.3175533413887024
-0.04402483806870805	-0.129999999999999	3.214809310738742	0.034199245274066925	-0.007351073436439037	0.3278193175792694
-0.0371690356896579	-0.10999999999999943	3.1722678076073527	0.034303855150938034	-0.014649143442511559	0.3234812915325165
-0.04502460700905431	-0.129999999999999	3.195529148468375	0.03801725059747696	-0.011425577104091644	0.32585328817367554
-0.037805950829351787	-0.10000000000000142	3.34970030400455	0.03494483232498169	0.00966469757258892	0.34157437086105347
-0.046207937282360945	-0.129999999999999	3.2547865163400767	0.036607060581445694	0.015346276573836803	0.3318958580493927
-0.03934188961966356	-0.10999999999999943	3.2526404442220924	0.04124058410525322	-0.0011811614967882633	0.33167701959609985
-0.048638630853020004	-0.13000000000000256	3.3626585697770115	0.049294307827949524	-0.0003928355872631073	0.3428957462310791
-0.049558998844076996	-0.13999999999999702	3.365875193735957	0.04147730767726898	-0.009418152272701263	0.3432237505912781
-0.04173843224407392	-0.11000000000000298	3.327072292611003	0.04748372361063957	-0.015745069831609726	0.33926695585250854
-0.04158133789360363	-0.10999999999999943	3.33753085052222	0.04346320033073425	-0.01216227374970913	0.3403334319591522
-0.049629862056463026	-0.129999999999999	3.332855552187562	0.034769363701343536	-0.0022421805188059807	0.33985668420791626
-0.04930713561861921	-0.14000000000000057	3.3914971262484785	0.03603608161211014	0.006179511081427336	0.34583646059036255
-0.0407634227399285	-0.10999999999999943	3.356792308092117	0.03691043704748154	-0.0054911058396101	0.3422975540161133
-0.04864460726912512	-0.14999999999999858	3.5272926671385765	0.05695093423128128	-0.013402983546257019	0.3596837520599365
-0.040455210453728796	-0.11000000000000298	3.5674417221754786	0.03605049103498459	-0.013304929248988628	0.3637778162956238
-0.048910984646681754	-0.14999999999999858	3.635359074103832	0.03950270265340805	-0.01969263330101967	0.37070345878601074
-0.04087953595626459	-0.120000000000001	3.4923268599584696	0.03386511653661728	-0.01339232362806797	0.35611823201179504
-0.04933787146956092	-0.14000000000000057	3.460656002670526	0.03827280178666115	-0.00596868759021163	0.35288870334625244
-0.050055041332143446	-0.13999999999999702	3.596476970262825	0.06271134316921234	0.00771750882267952	0.36673858761787415
-0.04248633795850765	-0.120000000000001	3.5068276789978143	0.04307094216346741	-0.0026358491741120815	0.35759690403938293
-0.051570489554706	-0.15000000000000213	3.7138989423334596	0.04162805899977684	-0.014588093385100365	0.3787122964859009
-0.04372687106615558	-0.129999999999999	3.858400352248549	0.053348492830991745	-0.0022127293050289154	0.3934473395347595
-0.05298604626023007	-0.14000000000000057	3.61367272747457	0.04709215462207794	-0.021311696618795395	0.368492066860199
-0.05314399438429973	-0.14999999999999858	3.56513607558161	0.05093088746070862	0.006980028934776783	0.36354270577430725
-0.04461564943221674	-0.120000000000001	3.546254849500954	0.05473394691944122	-0.01776365004479885	0.3616173565387726
-0.053784324619300605	-0.14999999999999858	3.6261394103378057	0.044966477900743484	-0.007830856367945671	0.3697633147239685
-0.04524488060951626	-0.129999999999999	3.858037656415999	0.05492749437689781	-0.003700811881572008	0.3934103548526764
-0.045695673094542144	-0.120000000000001	3.8012896410167216	0.04675762355327606	-0.00791577622294426	0.38762366771698
-0.055120480375990155	-0.16000000000000014	3.8057825685217974	0.05314457789063454	-0.019099652767181396	0.388081818819046
-0.05570616909699311	-0.15000000000000213	3.6974922896727915	0.05276475474238396	-0.004574204329401255	0.3770392835140228
-0.046966942053586536	-0.11999999999999744	3.71981985681504	0.07034829258918762	0.0022414550185203552	0.3793160617351532
-0.057166122032413114	-0.15000000000000213	3.6712203688189384	0.0676652193069458	-0.006680164951831102	0.3743602931499481
-0.04908088560205215	-0.129999999999999	3.69363502972275	0.07225106656551361	-0.015642164275050163	0.37664595246315
-0.060485593968678586	-0.14999999999999858	3.8964419136121866	0.07326872646808624	-0.005164137575775385	0.3973264992237091
-0.051642206540691404	-0.13000000000000256	3.8237402500167486	0.06468029320240021	-0.01907644048333168	0.38991299271583557
-0.06361382060867982	-0.14999999999999858	3.5662592343926427	0.0820661410689354	-0.004141877871006727	0.36365723609924316
-0.05471152279915259	-0.120000000000001	3.592614741876721	0.07467751204967499	0.00009553227573633194	0.36634474992752075
-0.06802100017057455	-0.14999999999999858	3.7272543907299633	0.07917840778827667	0.000677761621773243	0.3800741732120514
-0.07096395792905241	-0.15000000000000213	3.724289987966418	0.0917743369936943	-0.015662003308534622	0.379771888256073
-0.06103542419668884	-0.129999999999999	4.002148313447833	0.0919484868645668	0.006716940551996231	0.4081055521965027
-0.07534125541360481	-0.14999999999999858	3.797093650631606	0.08865083009004593	-0.01297198049724102	0.38719579577445984
-0.06449149991703962	-0.129999999999999	3.565485327410698	0.08722493797540665	-0.003944669384509325	0.36357831954956055
-0.07940777929024989	-0.14000000000000057	3.61753407907784	0.09055723249912262	0.006926706060767174	0.3688858151435852
-0.08179407663192251	-0.15000000000000213	3.6623742145404217	0.0939304530620575	-0.00837498065084219	0.37345823645591736
-0.06956120782842845	-0.129999999999999	3.7887250507369634	0.10337278246879578	-0.006686419248580933	0.38634243607521057
-0.07028350033306197	-0.120000000000001	3.810098970416188	0.08244399726390839	-0.02325940504670143	0.3885219693183899
-0.08449797776938794	-0.16000000000000014	3.647254094558954	0.08208341151475906	-0.014260692521929741	0.37191641330718994
-0.08530308631816297	-0.14000000000000057	3.481248124322295	0.10945340991020203	-0.0035271397791802883	0.3549885153770447
-0.07170247213298353	-0.11999999999999744	3.5641897346422073	0.1001574695110321	-0.012921473011374474	0.3634462058544159
-0.08690220435755691	-0.15000000000000213	3.741753748464584	0.10879246145486832	-0.014513791538774967	0.38155269622802734
-0.07322133544948883	-0.129999999999999	3.864676656039059	0.10587333142757416	-0.010852955281734467	0.3940873444080353
-0.08827763370163666	-0.14999999999999858	3.7728520665615797	0.10393495112657547	-0.018513932824134827	0.38472384214401245
-0.07415024117699431	-0.13000000000000256	3.6704146053940057	0.10402913391590118	0.00587822962552309	0.37427812814712524
-0.09023875176671936	-0.13999999999999702	3.5156884463235736	0.10049155354499817	-0.011131277307868004	0.3585004508495331
-0.09175505376288129	-0.15000000000000213	3.7208036071553825	0.09737680107355118	-0.02014903724193573	0.3794163763523102
-0.07724687819199971	-0.129999999999999	3.7268671449780464	0.10290421545505524	-0.02441595494747162	0.3800346851348877
-0.09267627552662816	-0.16000000000000014	3.7981621566459536	0.10667115449905396	-0.021568629890680313	0.38730475306510925
-0.07724773196559909	-0.120000000000001	3.6572587712228297	0.10743176937103271	0.009194266982376575	0.3729366064071655
-0.09358639823403792	-0.14999999999999858	3.6034006320461627	0.11304838955402374	0.003582589328289032	0.36744460463523865
-0.07852497734029384	-0.120000000000001	3.7187259240984916	0.10437789559364319	-0.009408283047378063	0.37920451164245605
-0.09491743134822173	-0.16000000000000014	3.8331574821814893	0.11071175336837769	-0.020556427538394928	0.3908732831478119
-0.09515734174328827	-0.14999999999999858	3.744614690853655	0.10823939740657806	-0.03530331328511238	0.3818444311618805
-0.07956658118882842	-0.13000000000000256	3.700783732433617	0.11712390184402466	0.00783317256718874	0.37737491726875305
-0.08016336896753273	-0.11999999999999744	3.5288775982424614	0.11334802955389023	-0.007205282337963581	0.359845370054245
-0.09708772395697451	-0.15000000000000213	3.7205066700354217	0.10171404480934143	-0.028459176421165466	0.3793860971927643
-0.09803797402537384	-0.16000000000000014	3.901431976984441	0.11844755709171295	-0.019934453070163727	0.3978353440761566
-0.08172065209828361	-0.129999999999999	3.9429350769788023	0.11800767481327057	-0.022162415087223053	0.40206748247146606
-0.09818311554545289	-0.14999999999999858	3.8094767468646165	0.11799360066652298	0.012234833091497421	0.3884585201740265
-0.08256759555524695	-0.13000000000000256	3.5952515201210975	0.11323416233062744	-0.008505193516612053	0.36661362648010254
-0.10024412512711933	-0.14999999999999858	3.8742733364239332	0.1267206370830536	-0.008208313025534153	0.39506593346595764
